gtfsId,name,lat,lon,location,zoneId,mode,duration,walk_distance
HSL:1284136,Hirsipadonkuja,60.234382,24.956845,"60.234382, 24.956845",B,BUS,28.0,1365.0
HSL:1284135,Hirsipadontie,60.233768,24.951153,"60.233768, 24.951153",B,BUS,33.0,1726.0
HSL:2131208,Kellarikuja,60.20744,24.77397,"60.20744, 24.77397",B,BUS,37.0,530.0
HSL:1284138,Kisällintie,60.232753,24.95845,"60.232753, 24.95845",B,BUS,25.0,1158.0
HSL:1284137,Hirsipadonkuja,60.234425,24.956856,"60.234425, 24.956856",B,BUS,29.0,1375.0
HSL:1284139,Kisällintie,60.232928,24.958345,"60.232928, 24.958345",B,BUS,26.0,1178.0
HSL:2131202,Friisinmäenaukio,60.20844,24.78725,"60.20844, 24.78725",B,BUS,35.0,347.0
HSL:1172503,Ilmala,60.20765,24.92104,"60.20765, 24.92104",A,RAIL,15.0,531.0
HSL:2132502,Kera,60.216041,24.75359,"60.216041, 24.75359",B,RAIL,21.0,313.0
HSL:1284167,Kustaankartano,60.22751,24.95045,"60.22751, 24.95045",A,BUS,28.0,1432.0
HSL:1284169,Kivalterintie,60.22982,24.95254,"60.22982, 24.95254",A,BUS,29.0,1418.0
HSL:1284168,Kustaankartano,60.2276,24.95035,"60.2276, 24.95035",A,BUS,28.0,1447.0
HSL:1548108,Komentosilta,60.22231,25.1734,"60.22231, 25.1734",B,BUS,41.0,316.0
HSL:1548107,Majakanvartijankatu,60.212649,25.171193,"60.212649, 25.171193",B,BUS,35.0,388.0
HSL:1548109,Hansaterminaali,60.221504,25.175434,"60.221504, 25.175434",B,BUS,42.0,323.0
HSL:4860250,Särkitie,60.35599,25.14148,"60.35599, 25.14148",C,BUS,56.0,691.0
HSL:2118205,Majurinkulma,60.21079,24.82438,"60.21079, 24.82438",B,BUS,34.0,485.0
HSL:1548100,Voimalaitokset,60.21917,25.1732,"60.21917, 25.1732",B,BUS,43.0,420.0
HSL:4860253,Koivumäki,60.350253,25.131591,"60.350253, 25.131591",C,BUS,47.0,950.0
HSL:4860254,Koivumäki,60.350746,25.132717,"60.350746, 25.132717",C,BUS,48.0,1025.0
HSL:2118204,Majurinkulma,60.21104,24.82569,"60.21104, 24.82569",B,BUS,33.0,344.0
HSL:1548102,Pohjoisloisto,60.21151,25.1751,"60.21151, 25.1751",B,BUS,38.0,402.0
HSL:2118207,Tarvaspääntie,60.211442,24.830477,"60.211442, 24.830477",B,BUS,34.0,456.0
HSL:4860251,Täkytie,60.347289,25.13221,"60.347289, 25.13221",C,BUS,42.0,608.0
HSL:4860252,Täkytie,60.347832,25.131183,"60.347832, 25.131183",C,BUS,43.0,660.0
HSL:2118206,Majurinkulma,60.21042,24.82635,"60.21042, 24.82635",B,BUS,33.0,358.0
HSL:1548101,Voimalaitokset,60.21917,25.17245,"60.21917, 25.17245",B,BUS,42.0,405.0
HSL:1548104,Hansaterminaali,60.221504,25.175434,"60.221504, 25.175434",B,BUS,42.0,323.0
HSL:4860257,Karppitie,60.353914,25.137069,"60.353914, 25.137069",C,BUS,55.0,568.0
HSL:2118209,Vermontie,60.216906,24.832721,"60.216906, 24.832721",B,BUS,31.0,1164.0
HSL:2118208,Tarvaspääntie,60.21132,24.83059,"60.21132, 24.83059",B,BUS,33.0,363.0
HSL:1548106,Rahtarinaukio,60.224603,25.168557,"60.224603, 25.168557",B,BUS,42.0,385.0
HSL:4860256,Karppitie,60.355147,25.13705,"60.355147, 25.13705",C,BUS,53.0,466.0
HSL:1548105,Rahtarinaukio,60.22386,25.17079,"60.22386, 25.17079",B,BUS,43.0,482.0
HSL:1284152,Oltermannintie,60.222582,24.947436,"60.222582, 24.947436",A,BUS,18.0,716.0
HSL:1284151,Oltermannintie,60.223037,24.948899,"60.223037, 24.948899",A,BUS,19.0,788.0
HSL:1284154,Kylävoudintie,60.224811,24.952029,"60.224811, 24.952029",A,BUS,23.0,1065.0
HSL:1284153,Käpylän asema,60.22125,24.94678,"60.22125, 24.94678",A,BUS,16.0,594.0
HSL:1284156,Paturintie,60.22702,24.95606,"60.22702, 24.95606",A,BUS,23.0,696.0
HSL:1284155,Paturintie,60.22748,24.95715,"60.22748, 24.95715",A,BUS,24.0,1026.0
HSL:1284158,Siltavoudinkuja,60.23752,24.96372,"60.23752, 24.96372",B,BUS,31.0,1539.0
HSL:1284157,Patola,60.23479,24.9657,"60.23479, 24.9657",B,BUS,24.0,810.0
HSL:1284159,Siltavoudinkuja,60.23735,24.96367,"60.23735, 24.96367",B,BUS,30.0,1510.0
HSL:2118210,Vermontie,60.216193,24.834623,"60.216193, 24.834623",B,BUS,32.0,1180.0
HSL:2118212,Kaarlo Sarkian katu,60.214315,24.835564,"60.214315, 24.835564",B,BUS,31.0,462.0
HSL:2118211,Kaarlo Sarkian katu,60.214091,24.835389,"60.214091, 24.835389",B,BUS,33.0,565.0
HSL:2118214,Tarvonsalmenkatu,60.211976,24.834095,"60.211976, 24.834095",B,BUS,31.0,355.0
HSL:2118213,Tarvonsalmenkatu,60.212057,24.83372,"60.212057, 24.83372",B,BUS,33.0,448.0
HSL:4220206,Marstrand,60.3375,24.79426,"60.3375, 24.79426",C,BUS,47.0,510.0
HSL:1548112,Niinilahti,60.220677,25.16027,"60.220677, 25.16027",B,BUS,39.0,316.0
HSL:4220208,Ajolenkki,60.319001,24.829774,"60.319001, 24.829774",C,BUS,43.0,619.0
HSL:4220203,Marstrand,60.337491,24.794155,"60.337491, 24.794155",C,BUS,47.0,516.0
HSL:4220202,Keimola,60.313429,24.840766,"60.313429, 24.840766",C,BUS,38.0,814.0
HSL:4220205,Vanha Hämeenlinnant.,60.33948,24.81517,"60.33948, 24.81517",C,BUS,45.0,510.0
HSL:4220204,Vanha Hämeenlinnant.,60.33848,24.81626,"60.33848, 24.81626",C,BUS,47.0,672.0
HSL:4220201,Keimola,60.313852,24.841751,"60.313852, 24.841751",C,BUS,37.0,681.0
HSL:1260180,Antti Korpin tie,60.218415,24.96621,"60.218415, 24.96621",A,BUS,33.0,257.0
HSL:1284150,Käpylän asema,60.22104,24.9476,"60.22104, 24.9476",A,BUS,15.0,526.0
HSL:1284186,Käskynhaltijantie,60.22978,24.94377,"60.22978, 24.94377",B,BUS,31.0,567.0
HSL:1284189,Kylänvanhimmantie,60.22882,24.96222,"60.22882, 24.96222",B,BUS,20.0,748.0
HSL:1284188,Kylänvanhimmantie,60.228768,24.962465,"60.228768, 24.962465",B,BUS,20.0,722.0
HSL:2143205,Veininkatu,60.2409,24.76494,"60.2409, 24.76494",B,BUS,40.0,591.0
HSL:4860231,Sinisiiventie,60.34105,25.14113,"60.34105, 25.14113",C,BUS,49.0,265.0
HSL:2143204,Ylänkötie,60.248871,24.768567,"60.248871, 24.768567",B,BUS,43.0,563.0
HSL:4860232,Sinisiiventie,60.34099,25.14079,"60.34099, 25.14079",C,BUS,49.0,321.0
HSL:4860230,Lukkitie,60.34199,25.14701,"60.34199, 25.14701",C,BUS,46.0,265.0
HSL:4860235,Pitkäsiima,60.35681,25.12739,"60.35681, 25.12739",C,BUS,51.0,414.0
HSL:1172553,Ilmala,60.207587,24.921303,"60.207587, 24.921303",A,RAIL,12.0,313.0
HSL:4860236,Pitkäsiima,60.35596,25.12691,"60.35596, 25.12691",C,BUS,53.0,538.0
HSL:4860233,Mehiläisentie,60.339332,25.132832,"60.339332, 25.132832",C,BUS,47.0,261.0
HSL:4860234,Mehiläisentie,60.33946,25.13387,"60.33946, 25.13387",C,BUS,48.0,325.0
HSL:4860239,Jokitie,60.35993,25.1261,"60.35993, 25.1261",C,BUS,51.0,414.0
HSL:4860237,Perhotie,60.34486,25.13346,"60.34486, 25.13346",C,BUS,43.0,648.0
HSL:4860238,Jokitie,60.35978,25.12533,"60.35978, 25.12533",C,BUS,52.0,520.0
HSL:2143201,Jupperi,60.253117,24.774669,"60.253117, 24.774669",B,BUS,41.0,583.0
HSL:2143203,Äraportti,60.23822,24.76948,"60.23822, 24.76948",B,BUS,40.0,737.0
HSL:2143202,Jupperinympyrä,60.252831,24.774348,"60.252831, 24.774348",B,BUS,40.0,504.0
HSL:1284182,Kylävoudintie,60.22486,24.952468,"60.22486, 24.952468",A,BUS,23.0,1082.0
HSL:1284174,Mikkolantie,60.23539,24.97034,"60.23539, 24.97034",B,BUS,24.0,639.0
HSL:1284175,Mikkolantie,60.23609,24.97254,"60.23609, 24.97254",B,BUS,26.0,531.0
HSL:1284178,Oulunkylän rantap.,60.23699,24.97454,"60.23699, 24.97454",B,BUS,29.0,708.0
HSL:4860242,Sipoontie,60.34572,25.130623,"60.34572, 25.130623",C,BUS,40.0,394.0
HSL:4860243,Särkitie,60.35602,25.13996,"60.35602, 25.13996",C,BUS,55.0,626.0
HSL:4860240,Näkinkuja,60.33591,25.12451,"60.33591, 25.12451",C,BUS,44.0,360.0
HSL:4860247,Siikatie,60.358139,25.14788,"60.358139, 25.14788",C,BUS,55.0,331.0
HSL:3010551,Kauniainen,60.212003,24.732502,"60.212003, 24.732502",B,RAIL,23.0,313.0
HSL:4860249,Peltotie,60.34036,25.12565,"60.34036, 25.12565",C,BUS,46.0,447.0
HSL:1284170,Kivalterintie,60.22954,24.95148,"60.22954, 24.95148",A,BUS,30.0,1489.0
HSL:1284172,Patola,60.23425,24.96753,"60.23425, 24.96753",B,BUS,23.0,754.0
HSL:1452142,Klaavuntie,60.210275,25.097863,"60.210275, 25.097863",B,BUS,30.0,912.0
HSL:1452141,Klaavuntie,60.2102,25.09811,"60.2102, 25.09811",B,BUS,30.0,913.0
HSL:1452140,Puotilantie,60.20889,25.09973,"60.20889, 25.09973",B,BUS,32.0,1100.0
HSL:1495150,Kutteritie,60.16595,25.04848,"60.16595, 25.04848",B,BUS,31.0,351.0
HSL:1495152,Hevossalmentie,60.16151,25.048,"60.16151, 25.048",B,BUS,32.0,345.0
HSL:2512207,Mankinsilta,60.18996,24.57581,"60.18996, 24.57581",C,BUS,53.0,2092.0
HSL:1495151,Kutteritie,60.16595,25.04883,"60.16595, 25.04883",B,BUS,30.0,281.0
HSL:1464123,Marttila,60.22792,24.87272,"60.22792, 24.87272",B,BUS,27.0,1075.0
HSL:4860210,Vuokkotie,60.34297,25.12747,"60.34297, 25.12747",C,BUS,43.0,643.0
HSL:4860213,Kuhatie,60.35381,25.12674,"60.35381, 25.12674",C,BUS,52.0,1320.0
HSL:4220235,Lautmäenkuja,60.34163,24.80917,"60.34163, 24.80917",C,BUS,50.0,894.0
HSL:4860214,Kuhatie,60.35468,25.12701,"60.35468, 25.12701",C,BUS,54.0,681.0
HSL:4860211,Lahnatie,60.35938,25.1277,"60.35938, 25.1277",C,BUS,54.0,581.0
HSL:4220238,Ruutulippu,60.320047,24.828309,"60.320047, 24.828309",C,BUS,43.0,626.0
HSL:4860212,Ravuntie,60.34735,25.12712,"60.34735, 25.12712",C,BUS,42.0,586.0
HSL:4220237,Ruutulippu,60.320155,24.828278,"60.320155, 24.828278",C,BUS,43.0,637.0
HSL:4860217,Haukitie,60.35687,25.13116,"60.35687, 25.13116",C,BUS,54.0,524.0
HSL:4220232,Sandbacka,60.33963,24.81417,"60.33963, 24.81417",C,BUS,45.0,510.0
HSL:1495154,Hevossalmi,60.15902,25.04939,"60.15902, 25.04939",B,BUS,32.0,305.0
HSL:4860218,Haukitie,60.35661,25.12949,"60.35661, 25.12949",C,BUS,52.0,414.0
HSL:1495153,Hevossalmentie,60.16201,25.04776,"60.16201, 25.04776",B,BUS,31.0,282.0
HSL:4220231,Varikkopolku,60.32121,24.829201,"60.32121, 24.829201",C,BUS,44.0,708.0
HSL:4860215,Ravuntie,60.34614,25.12675,"60.34614, 25.12675",C,BUS,43.0,634.0
HSL:4220234,Lautmäenkuja,60.34214,24.80853,"60.34214, 24.80853",C,BUS,51.0,960.0
HSL:1495155,Hevossalmi,60.15924,25.04944,"60.15924, 25.04944",B,BUS,32.0,281.0
HSL:4860216,Siikatie,60.357917,25.147585,"60.357917, 25.147585",C,BUS,54.0,324.0
HSL:4220233,Sandbacka,60.33968,24.814,"60.33968, 24.814",C,BUS,45.0,516.0
HSL:1495157,Suomensuontie,60.16414,25.04695,"60.16414, 25.04695",B,BUS,35.0,550.0
HSL:1452144,Puotilan ostoskeskus,60.21241,25.09649,"60.21241, 25.09649",B,BUS,26.0,660.0
HSL:4860219,Ahventie,60.35598,25.13691,"60.35598, 25.13691",C,BUS,54.0,490.0
HSL:4220230,Ajolenkki,60.318403,24.831006,"60.318403, 24.831006",C,BUS,41.0,522.0
HSL:1452143,Puotilan ostoskeskus,60.21244,25.09675,"60.21244, 25.09675",B,BUS,26.0,666.0
HSL:2512215,Ryttars,60.19705,24.56971,"60.19705, 24.56971",C,BUS,49.0,757.0
HSL:2512216,Ryttars,60.19684,24.57175,"60.19684, 24.57175",C,BUS,47.0,633.0
HSL:2512213,Espoonkartano,60.198,24.5793,"60.198, 24.5793",C,BUS,47.0,705.0
HSL:2512214,Espoonkartano,60.19811,24.58061,"60.19811, 24.58061",C,BUS,46.0,633.0
HSL:2512219,Järvikylänmäki,60.19935,24.55625,"60.19935, 24.55625",C,BUS,,
HSL:2512217,Halujärventie,60.19829,24.56102,"60.19829, 24.56102",C,BUS,49.0,687.0
HSL:2512218,Halujärventie,60.19803,24.56186,"60.19803, 24.56186",C,BUS,48.0,633.0
HSL:4860220,Ahventie,60.35607,25.13692,"60.35607, 25.13692",C,BUS,53.0,419.0
HSL:4860224,Perhotie,60.3452,25.13308,"60.3452, 25.13308",C,BUS,43.0,594.0
HSL:4860225,Paarmarinne,60.34486,25.14023,"60.34486, 25.14023",C,BUS,48.0,1007.0
HSL:4860228,Lukkirinne,60.3449,25.14691,"60.3449, 25.14691",C,BUS,44.0,256.0
HSL:1452139,Puotilantie,60.208948,25.099878,"60.208948, 25.099878",B,BUS,32.0,1085.0
HSL:1452138,Leikkimäki,60.21358,25.09962,"60.21358, 25.09962",B,BUS,27.0,735.0
HSL:4860229,Lukkitie,60.342058,25.146987,"60.342058, 25.146987",C,BUS,49.0,260.0
HSL:1452137,Leikkimäki,60.21347,25.09955,"60.21347, 25.09955",B,BUS,27.0,736.0
HSL:4860226,Paarmarinne,60.34491,25.14009,"60.34491, 25.14009",C,BUS,48.0,995.0
HSL:4860227,Lukkirinne,60.34492,25.14658,"60.34492, 25.14658",C,BUS,45.0,274.0
HSL:1452134,Rusthollarinkuja,60.21086,25.09226,"60.21086, 25.09226",B,BUS,30.0,953.0
HSL:1452133,Rusthollarinkuja,60.21087,25.09252,"60.21087, 25.09252",B,BUS,30.0,919.0
HSL:2512228,Mankinniitty,60.190127,24.571785,"60.190127, 24.571785",C,BUS,56.0,2290.0
HSL:4220218,Nummimäentie,60.33406,24.78329,"60.33406, 24.78329",C,BUS,48.0,510.0
HSL:4220217,Åvall,60.336665,24.789791,"60.336665, 24.789791",C,BUS,,
HSL:4220219,Nummimäentie,60.33418,24.78336,"60.33418, 24.78336",C,BUS,48.0,523.0
HSL:4220214,Vestrantie,60.33857,24.79951,"60.33857, 24.79951",C,BUS,47.0,510.0
HSL:4220213,Siilotie,60.3392,24.80562,"60.3392, 24.80562",C,BUS,48.0,634.0
HSL:4220216,Åvall,60.336652,24.79023,"60.336652, 24.79023",C,BUS,47.0,514.0
HSL:4220215,Vestrantie,60.33872,24.79995,"60.33872, 24.79995",C,BUS,47.0,539.0
HSL:4220210,Vauhtikuja,60.316158,24.833969,"60.316158, 24.833969",C,BUS,40.0,518.0
HSL:4220212,Siilotie,60.33916,24.80776,"60.33916, 24.80776",C,BUS,46.0,510.0
HSL:1301160,Rakuunantie 8,60.198389,24.885561,"60.198389, 24.885561",A,BUS,26.0,567.0
HSL:4220211,Vauhtikuja,60.316459,24.833019,"60.316459, 24.833019",C,BUS,41.0,581.0
HSL:2512237,Tattarinmäki,60.184835,24.560822,"60.184835, 24.560822",C,BUS,61.0,732.0
HSL:1301158,Niemenmäki,60.20188,24.88185,"60.20188, 24.88185",A,BUS,25.0,793.0
HSL:2512239,Råbäck,60.18286,24.556575,"60.18286, 24.556575",C,BUS,58.0,689.0
HSL:4220229,Vestrantie 6,60.339276,24.810279,"60.339276, 24.810279",C,BUS,46.0,520.0
HSL:4220228,Vestrantie 6,60.339205,24.810437,"60.339205, 24.810437",C,BUS,46.0,510.0
HSL:4860202,Siirakuja,60.33761,25.13086,"60.33761, 25.13086",C,BUS,46.0,315.0
HSL:4860203,Sääskitie,60.34003,25.12899,"60.34003, 25.12899",C,BUS,48.0,995.0
HSL:2222301,Kivimiehentie,60.179023,24.828583,"60.179023, 24.828583",B,BUS,22.0,854.0
HSL:1452119,Puotila (M),60.215433,25.094638,"60.215433, 25.094638",B,BUS,24.0,476.0
HSL:4860201,Siirakuja,60.336934,25.13133,"60.336934, 25.13133",C,BUS,48.0,401.0
HSL:4860206,Vuokkotie,60.343,25.1273,"60.343, 25.1273",C,BUS,43.0,644.0
HSL:4860207,Vaaksiaisenrinne,60.34049,25.13834,"60.34049, 25.13834",C,BUS,48.0,256.0
HSL:2512230,Svennas,60.189078,24.566412,"60.189078, 24.566412",C,BUS,58.0,598.0
HSL:4860204,Pistiäisentie,60.33975,25.12921,"60.33975, 25.12921",C,BUS,48.0,1036.0
HSL:1452114,Puotilan leikkiniitt,60.213293,25.102399,"60.213293, 25.102399",B,BUS,30.0,929.0
HSL:1452113,Puotilan leikkiniitt,60.213303,25.102558,"60.213303, 25.102558",B,BUS,30.0,936.0
HSL:2512233,Svennas,60.18887,24.565303,"60.18887, 24.565303",C,BUS,59.0,682.0
HSL:2512234,Råbäck,60.183375,24.557547,"60.183375, 24.557547",C,BUS,60.0,598.0
HSL:1452112,Rantakartanontie,60.2166,25.09736,"60.2166, 25.09736",B,BUS,27.0,685.0
HSL:1452111,Puotilan kartano,60.211908,25.105476,"60.211908, 25.105476",B,BUS,33.0,1172.0
HSL:2512231,Mankinniitty,60.190315,24.57197,"60.190315, 24.57197",C,BUS,56.0,2287.0
HSL:2512232,Tattarinmäki,60.185341,24.5628,"60.185341, 24.5628",C,BUS,59.0,598.0
HSL:4860209,Sipoontie,60.345648,25.128683,"60.345648, 25.128683",C,BUS,37.0,263.0
HSL:1301153,Tiilimäki,60.195947,24.873401,"60.195947, 24.873401",A,BUS,25.0,330.0
HSL:1452110,Puotilan kartano,60.211812,25.105433,"60.211812, 25.105433",B,BUS,33.0,1167.0
HSL:1452170,Puotilantie,60.208067,25.098807,"60.208067, 25.098807",B,BUS,35.0,1258.0
HSL:1140101,Töölön kirjasto,60.182607,24.919109,"60.182607, 24.919109",A,BUS,15.0,631.0
HSL:1140102,Töölöntori,60.17992,24.92216,"60.17992, 24.92216",A,BUS,14.0,390.0
HSL:1140105,Linnankoskenkatu,60.18479,24.91689,"60.18479, 24.91689",A,BUS,16.0,681.0
HSL:1140106,Kirjailijanpuisto,60.186619,24.914717,"60.186619, 24.914717",A,BUS,19.0,593.0
HSL:1140103,Töölöntori,60.17966,24.92227,"60.17966, 24.92227",A,BUS,14.0,362.0
HSL:1452169,Puotilantie,60.207813,25.101287,"60.207813, 25.101287",B,BUS,35.0,1295.0
HSL:1140104,Linnankoskenkatu,60.18484,24.917,"60.18484, 24.917",A,BUS,16.0,673.0
HSL:1140109,Ratikkamuseo,60.18376,24.92175,"60.18376, 24.92175",A,BUS,12.0,340.0
HSL:1452168,Meripellontie,60.20809,25.09569,"60.20809, 25.09569",B,BUS,34.0,1218.0
HSL:1495135,Sarpapolku,60.16803,25.0489,"60.16803, 25.0489",B,BUS,32.0,418.0
HSL:1140107,Töölön kisahalli,60.184173,24.924404,"60.184173, 24.924404",A,BUS,11.0,272.0
HSL:1140108,Töölön kisahalli,60.184083,24.924736,"60.184083, 24.924736",A,BUS,10.0,258.0
HSL:2211601,Tapiola,60.175017,24.803463,"60.175017, 24.803463",B,SUBWAY,17.0,266.0
HSL:2211602,Tapiola,60.174931,24.80351,"60.174931, 24.80351",B,SUBWAY,17.0,230.0
HSL:1464135,Atomitie,60.223845,24.865083,"60.223845, 24.865083",B,BUS,22.0,681.0
HSL:1140112,Kajanuksenkatu,60.18507,24.91445,"60.18507, 24.91445",A,BUS,19.0,848.0
HSL:1140113,Lastenlinna,60.18508,24.91015,"60.18508, 24.91015",A,BUS,22.0,1092.0
HSL:1140110,Ratikkamuseo,60.183679,24.919857,"60.183679, 24.919857",A,BUS,13.0,436.0
HSL:1140111,Kajanuksenkatu,60.18523,24.9148,"60.18523, 24.9148",A,BUS,18.0,834.0
HSL:1140116,Töölön kisahalli,60.18433,24.92357,"60.18433, 24.92357",A,BUS,11.0,281.0
HSL:1140117,Kansaneläkelaitos,60.18948,24.91707,"60.18948, 24.91707",A,BUS,13.0,245.0
HSL:1140114,Lastenlinna,60.18493,24.91001,"60.18493, 24.91001",A,BUS,22.0,657.0
HSL:1140115,Töölön kisahalli,60.18346,24.92454,"60.18346, 24.92454",A,BUS,10.0,221.0
HSL:1140118,Kansaneläkelaitos,60.18922,24.91698,"60.18922, 24.91698",A,BUS,13.0,251.0
HSL:1140119,Töölöntori,60.179607,24.92389,"60.179607, 24.92389",A,BUS,13.0,643.0
HSL:1403131,Korsitie,60.26821,25.00048,"60.26821, 25.00048",B,BUS,32.0,367.0
HSL:1403130,Korsitie,60.26832,25.00157,"60.26832, 25.00157",B,BUS,33.0,425.0
HSL:1403133,Yrttimaantie 65,60.26892,25.00956,"60.26892, 25.00956",B,BUS,36.0,590.0
HSL:1403135,Peltohiirenkuja,60.26514,24.983046,"60.26514, 24.983046",B,BUS,31.0,683.0
HSL:1403134,Kirkonkyläntie,60.26459,24.98221,"60.26459, 24.98221",B,BUS,31.0,665.0
HSL:2215275,Tietäjä,60.18935,24.80714,"60.18935, 24.80714",B,BUS,29.0,433.0
HSL:2215274,Kalevanvainio,60.184624,24.804057,"60.184624, 24.804057",B,BUS,29.0,678.0
HSL:1301215,Gert Skytten puisto,60.192436,24.880264,"60.192436, 24.880264",A,BUS,31.0,1312.0
HSL:1301214,Gert Skytten puisto,60.19223,24.87814,"60.19223, 24.87814",A,BUS,30.0,689.0
HSL:1301212,Munkkiniemen aukio,60.195738,24.884575,"60.195738, 24.884575",A,BUS,24.0,432.0
HSL:1403126,Soinintie,60.2669,24.99344,"60.2669, 24.99344",B,BUS,32.0,458.0
HSL:9501009,Huvilakatu,60.46858,25.086553,"60.46858, 25.086553",D,BUS,43.0,859.0
HSL:9501008,Helsingintie,60.470457,25.088669,"60.470457, 25.088669",D,BUS,40.0,619.0
HSL:1403128,Vallesmannintie,60.26765,24.99661,"60.26765, 24.99661",B,BUS,32.0,436.0
HSL:1403127,Soinintie,60.26665,24.99296,"60.26665, 24.99296",B,BUS,30.0,363.0
HSL:9501002,Keskuskuja,60.473138,25.086983,"60.473138, 25.086983",D,BUS,39.0,527.0
HSL:1403129,Vallesmannintie,60.267496,24.995374,"60.267496, 24.995374",B,BUS,31.0,365.0
HSL:9501001,Keskuskuja,60.473225,25.086916,"60.473225, 25.086916",D,BUS,39.0,527.0
HSL:1362105,Viikki,60.228652,25.011971,"60.228652, 25.011971",B,BUS,25.0,400.0
HSL:2252207,Suokaivonpolku,60.204969,24.808437,"60.204969, 24.808437",B,BUS,36.0,1166.0
HSL:2252208,Laajalahden keskus,60.204115,24.805117,"60.204115, 24.805117",B,BUS,36.0,783.0
HSL:1362107,Viikin tiedepuisto,60.22769,25.01156,"60.22769, 25.01156",B,BUS,27.0,525.0
HSL:1362108,Viikin tiedepuisto,60.22768,25.01111,"60.22768, 25.01111",B,BUS,28.0,578.0
HSL:2252203,Turvesuonristi,60.201276,24.789595,"60.201276, 24.789595",B,BUS,38.0,714.0
HSL:2252204,Turvesuonristi,60.201194,24.785685,"60.201194, 24.785685",B,BUS,41.0,1284.0
HSL:2252205,Turvesolmu,60.206778,24.787551,"60.206778, 24.787551",B,BUS,30.0,522.0
HSL:2252206,Turvesolmu,60.207086,24.783914,"60.207086, 24.783914",B,BUS,39.0,1145.0
HSL:4950210,Säilätie,60.24712,25.10024,"60.24712, 25.10024",B,BUS,42.0,1539.0
HSL:2422203,Korkoonsilta,60.168932,24.62296,"60.168932, 24.62296",C,BUS,45.0,1042.0
HSL:2422202,Hakkapeliitantie,60.167462,24.632485,"60.167462, 24.632485",C,BUS,45.0,1154.0
HSL:2422201,Tillintulli,60.166442,24.63286,"60.166442, 24.63286",C,BUS,43.0,1029.0
HSL:2252201,Laajalahden keskus,60.203553,24.8051,"60.203553, 24.8051",B,BUS,35.0,714.0
HSL:2215299,Kalevanvainio,60.184698,24.804261,"60.184698, 24.804261",B,BUS,29.0,690.0
HSL:4950211,Rajakyläntie,60.249768,25.101851,"60.249768, 25.101851",B,BUS,34.0,385.0
HSL:2252202,Leppäsolmu,60.208897,24.812408,"60.208897, 24.812408",B,BUS,32.0,781.0
HSL:1362101,Limnologinraitti,60.232398,25.035738,"60.232398, 25.035738",B,BUS,37.0,666.0
HSL:1362102,Von Daehnin katu,60.232588,25.048672,"60.232588, 25.048672",B,BUS,34.0,503.0
HSL:4950213,Rajakylän koulu,60.25071,25.10712,"60.25071, 25.10712",B,BUS,41.0,658.0
HSL:1362103,Von Daehnin katu,60.232415,25.048574,"60.232415, 25.048574",B,BUS,33.0,462.0
HSL:1362104,Agronominkatu kp,60.234826,25.033872,"60.234826, 25.033872",B,BUS,33.0,379.0
HSL:2422204,Korkoonsilta,60.168825,24.622863,"60.168825, 24.622863",C,BUS,46.0,1029.0
HSL:9630505,Terrisuontie,60.477834,24.978129,"60.477834, 24.978129",D,BUS,61.0,279.0
HSL:1362116,Tilanhoitajankaari,60.22564,25.02357,"60.22564, 25.02357",B,BUS,28.0,339.0
HSL:4950207,Rajakyläntie,60.24916,25.10035,"60.24916, 25.10035",B,BUS,35.0,447.0
HSL:4950206,Rajakyläntie,60.24998,25.09979,"60.24998, 25.09979",B,BUS,35.0,442.0
HSL:4950209,Kiekkotie,60.24565,25.10204,"60.24565, 25.10204",B,BUS,39.0,1335.0
HSL:2215281,Takojantie,60.18749,24.79715,"60.18749, 24.79715",B,BUS,31.0,510.0
HSL:1362118,Latokartano,60.22445,25.02165,"60.22445, 25.02165",B,BUS,29.0,467.0
HSL:1362119,Latokartanonkaari,60.233,25.03099,"60.233, 25.03099",B,BUS,32.0,410.0
HSL:2215280,Louhentori,60.18833,24.79757,"60.18833, 24.79757",B,BUS,32.0,605.0
HSL:4950201,Seivästie,60.25091,25.08784,"60.25091, 25.08784",B,BUS,39.0,427.0
HSL:2215283,Rauduntie,60.18986,24.80011,"60.18986, 24.80011",B,BUS,32.0,654.0
HSL:1362112,Latokartano,60.22423,25.0203,"60.22423, 25.0203",B,BUS,29.0,482.0
HSL:2215282,Raudunkulma,60.18928,24.80221,"60.18928, 24.80221",B,BUS,33.0,796.0
HSL:1362113,Latokartano,60.22367,25.02229,"60.22367, 25.02229",B,BUS,28.0,394.0
HSL:4950202,Seivästie,60.25108,25.08727,"60.25108, 25.08727",B,BUS,38.0,391.0
HSL:4950205,Viestitie,60.249921,25.096143,"60.249921, 25.096143",B,BUS,40.0,637.0
HSL:2215284,Rauduntie,60.18945,24.80021,"60.18945, 24.80021",B,BUS,31.0,615.0
HSL:1362115,Tilanhoitajankaari,60.22567,25.02402,"60.22567, 25.02402",B,BUS,29.0,381.0
HSL:4950204,Pyörätie,60.250182,25.093707,"60.250182, 25.093707",B,BUS,42.0,663.0
HSL:1403175,Sidetie,60.26745,25.00825,"60.26745, 25.00825",B,BUS,33.0,365.0
HSL:2434209,Kirkkotaival,60.16319,24.67184,"60.16319, 24.67184",C,BUS,48.0,354.0
HSL:2215235,Keijuniitty,60.18754,24.80371,"60.18754, 24.80371",B,BUS,31.0,652.0
